 915.47590,6321.14313,1491.88666, 249.45507,27059.82078,1816.42044
 779.84984,6015.98450,1390.16711, 249.45507,25950.59336,1210.94696
 627.27053,6103.17268,1356.26060, 249.45507,25708.40397,   0.00000
 627.27053,6451.92541,1305.40082, 205.86098,23899.24921,   0.00000
 695.08356,6233.95495,1271.49431,  87.18818,22015.01574, 605.47348
 712.03681,7846.93630,1186.72802,  87.18818,20811.33446, 605.47348
 644.22378,8806.00630,1220.63454,  87.18818,19331.55728, 605.47348
 576.41075,9503.51175,1271.49431,  43.59409,18040.68782, 605.47348
 525.55098,11160.08719,1237.58779,  43.59409,17285.05691, 605.47348
 559.45750,13165.41535,1203.68128,  43.59409,16088.64132,   0.00000
 712.03681,14560.42625,1135.86825,  43.59409,16476.14434,   0.00000
 864.61613,16260.59579,1186.72802,  43.59409,15696.29450,   0.00000
