1907.19084,7020.40309,2886.91217, 923.73725,22193.95372,1866.13585
1528.36526,6886.04130,2690.96790, 822.96591,22815.37696,2799.20378
1463.05051,6348.59418,2651.77905, 731.52526,22235.00871,1866.13585
1293.23215,5979.09928,2534.21249, 731.52526,21139.58696,1866.13585
1071.16198,6382.18462,2325.20527, 731.52526,19622.41851,1399.60189
 849.09181,5878.32794,2181.51281, 640.08460,19398.48221,1399.60189
 731.52526,6046.28017,2090.07216, 548.64394,18278.80070, 933.06793
 613.95870,5710.37572,1933.31675, 423.61284,16910.92312, 466.53396
 574.76984,6046.28017,1933.31675, 457.20328,14975.74023, 466.53396
 548.64394,6684.49863,1868.00199, 457.20328,14038.94003, 466.53396
 587.83279,7289.12665,1828.81314, 423.61284,12992.03782, 466.53396
 431.07738,7893.75467,1763.49838, 390.02239,13277.55661, 933.06793
 509.45509,8834.28714,1619.80592, 332.17218,12667.33018,   0.00000
 483.32919,9808.41005,1593.68002, 298.58174,12012.31650, 466.53396
 470.26624,11454.34188,1554.49117, 182.88131,11489.79846, 466.53396
 509.45509,13100.27370,1502.23936, 182.88131,11230.40557, 466.53396
 613.95870,15552.37621,1397.73576, 240.73153,10788.13138,   0.00000
 836.02886,18541.92585,1293.23215, 240.73153,10614.58074,   0.00000
1058.09903,21262.75193,1254.04329, 240.73153,9970.76387,   0.00000
